nome,genero,data_nascimento,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presença_comissao,ausencia_justificada_comissao,ausencia_comissao,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par,gasto_mai_par,gasto_jun_par,gasto_jul_par,gasto_ago_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,salario_bruto_par,gasto_total_gab,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_mai_gab,gasto_jun_gab,gasto_jul_gab,gasto_ago_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab,salario_bruto,quant_viagem,avatar
JOSE ABILIO SILVA DE SANTANA,M,13/02/1965,74 dias,0 dias,0 dias,14 reuniões,0 reuniões,10 reuniões,247343.51,33227.0,39252.23,40431.29,42361.77,47223.74,35504.89,9342.59,NaN,NaN,NaN,NaN,NaN,250424.49000000002,1108321.75,33227.0,39252.23,40431.29,42361.77,47223.74,35504.89,9342.59,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/204554.jpgmaior.jpg
JOSÉ ALFONSO EBERT HAMM,M,25/04/1962,82 dias,9 dias,1 dias,23 reuniões,4 reuniões,15 reuniões,355459.48,26704.69,37647.85,52022.57,63625.31,51839.35,42409.07,42196.47,28461.64,7062.58,2561.65,928.3,NaN,449634.89999999997,1113027.42,26704.69,37647.85,52022.57,63625.31,51839.35,42409.07,42196.47,28461.64,7062.58,2561.65,928.3,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/136811.jpg
ACÁCIO DA SILVA FAVACHO NETO,M,28/09/1983,62 dias,30 dias,0 dias,7 reuniões,10 reuniões,13 reuniões,359004.95,53128.93,68164.59,36043.19,33949.34,34152.0,31013.23,28767.5,36398.45,23741.26,13646.46,0.0,NaN,477122.58,1102803.66,53128.93,68164.59,36043.19,33949.34,34152.0,31013.23,28767.5,36398.45,23741.26,13646.46,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204379.jpg
PAULO SERGIO ABOU ANNI,M,06/11/1966,87 dias,3 dias,2 dias,22 reuniões,1 reuniões,13 reuniões,301917.43,27405.24,16072.33,68763.27,67772.79,75533.07,13287.62,13475.02,2147.73,3052.73,13587.2,820.43,NaN,407832.36,1106081.53,27405.24,16072.33,68763.27,67772.79,75533.07,13287.62,13475.02,2147.73,3052.73,13587.2,820.43,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204521.jpg
AÉCIO NEVES DA CUNHA,M,10/03/1960,82 dias,10 dias,0 dias,5 reuniões,2 reuniões,9 reuniões,277091.6,39186.59,27534.82,38926.5,34658.66,30032.66,23189.71,18791.37,19260.07,25008.05,18219.61,2283.56,NaN,403134.67,1060028.98,39186.59,27534.82,38926.5,34658.66,30032.66,23189.71,18791.37,19260.07,25008.05,18219.61,2283.56,NaN,33763.0,,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/74646.jpg
ADRIANO ANTÔNIO AVELAR,M,06/09/1969,84 dias,7 dias,1 dias,9 reuniões,0 reuniões,0 reuniões,238135.82,26827.37,31162.48,34102.08,32659.2,43822.18,18733.88,26482.48,13476.34,5457.03,5412.78,0.0,NaN,390577.66000000003,1091517.67,26827.37,31162.48,34102.08,32659.2,43822.18,18733.88,26482.48,13476.34,5457.03,5412.78,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/121948.jpg
AELTON JOSÉ DE FREITAS,M,15/12/1961,83 dias,2 dias,7 dias,22 reuniões,3 reuniões,13 reuniões,359085.48,37592.87,44508.37,46095.45,33084.47,49928.24,19715.12,38644.85,22680.38,19806.39,46467.14,562.2,NaN,397019.81,1102022.19,37592.87,44508.37,46095.45,33084.47,49928.24,19715.12,38644.85,22680.38,19806.39,46467.14,562.2,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/141372.jpg
AFONSO BANDEIRA FLORENCE,M,15/10/1960,79 dias,13 dias,0 dias,7 reuniões,2 reuniões,15 reuniões,323535.74,49117.18,40471.77,63232.46,51564.67,16600.9,32319.33,21335.62,19915.04,12458.57,16520.2,0.0,NaN,429525.26,1113757.81,49117.18,40471.77,63232.46,51564.67,16600.9,32319.33,21335.62,19915.04,12458.57,16520.2,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160508.jpg
ADOLFO VIANA DE CASTRO NETO,M,02/02/1981,74 dias,18 dias,0 dias,3 reuniões,0 reuniões,2 reuniões,320378.7,52708.8,40019.47,45679.91,28915.46,51013.39,21158.76,53593.14,17135.9,5153.87,5000.0,0.0,NaN,442601.43,1038693.82,52708.8,40019.47,45679.91,28915.46,51013.39,21158.76,53593.14,17135.9,5153.87,5000.0,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204560.jpg
AFONSO ANTUNES DA MOTTA,M,08/01/1950,90 dias,0 dias,2 dias,33 reuniões,10 reuniões,16 reuniões,352048.4,32139.72,33987.87,68366.38,63600.42,35921.8,29311.4,34287.44,24321.7,16769.66,12379.32,962.69,NaN,451712.78,1032442.88,32139.72,33987.87,68366.38,63600.42,35921.8,29311.4,34287.44,24321.7,16769.66,12379.32,962.69,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178835.jpg
AGUINALDO VELLOSO BORGES RIBEIRO,M,13/02/1969,69 dias,5 dias,1 dias,14 reuniões,3 reuniões,10 reuniões,240198.29,15195.95,42563.48,38064.38,47346.47,40346.9,35149.41,21531.7,NaN,NaN,NaN,NaN,NaN,272533.7,1111197.3,15195.95,42563.48,38064.38,47346.47,40346.9,35149.41,21531.7,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/160527.jpgmaior.jpg
AIRTON LUIZ FALEIRO,M,16/03/1959,80 dias,2 dias,10 dias,39 reuniões,1 reuniões,34 reuniões,309629.36,35394.75,15750.75,52334.7,69448.32,59994.95,30701.91,23743.07,12260.9,10000.01,0.0,0.0,NaN,468741.47,1106094.83,35394.75,15750.75,52334.7,69448.32,59994.95,30701.91,23743.07,12260.9,10000.01,0.0,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204495.jpg
ALCEU MOREIRA DA SILVA,M,04/06/1954,79 dias,10 dias,3 dias,25 reuniões,6 reuniões,4 reuniões,333913.36,33409.67,47543.73,66396.79,41576.56,28880.58,28442.87,24547.55,21775.28,18521.58,22474.78,343.97,NaN,449779.88,1099097.84,33409.67,47543.73,66396.79,41576.56,28880.58,28442.87,24547.55,21775.28,18521.58,22474.78,343.97,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160559.jpg
ALESSANDRO LUCCIOLA MOLON,M,28/10/1971,91 dias,0 dias,1 dias,12 reuniões,0 reuniões,28 reuniões,255002.23,31570.48,30384.44,50567.81,42126.95,31402.04,27611.34,29369.28,10660.58,519.41,789.9,0.0,NaN,393359.67000000004,1030438.74,31570.48,30384.44,50567.81,42126.95,31402.04,27611.34,29369.28,10660.58,519.41,789.9,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160511.jpg
ALAN RICK MIRANDA,M,23/10/1976,68 dias,4 dias,3 dias,25 reuniões,4 reuniões,6 reuniões,260266.82,25341.0,49605.5,42101.87,52911.63,58520.65,22071.7,9714.47,NaN,NaN,NaN,NaN,NaN,287661.41000000003,1078268.62,25341.0,49605.5,42101.87,52911.63,58520.65,22071.7,9714.47,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/178836.jpgmaior.jpg
ALCIDES RODRIGUES FILHO,M,08/10/1950,88 dias,0 dias,4 dias,51 reuniões,0 reuniões,9 reuniões,340796.64,8890.42,41162.85,42491.68,43132.46,49169.45,47869.0,38484.01,34961.71,31057.31,2541.76,1035.99,NaN,400485.41000000003,1070565.32,8890.42,41162.85,42491.68,43132.46,49169.45,47869.0,38484.01,34961.71,31057.31,2541.76,1035.99,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204413.jpg
ALENCAR SANTANA BRAGA,M,14/03/1976,80 dias,12 dias,0 dias,22 reuniões,1 reuniões,0 reuniões,264974.32,34345.52,35493.58,35440.42,38514.9,38770.46,18197.7,26020.76,6807.71,1491.64,29592.82,298.81,NaN,420284.39,1110423.93,34345.52,35493.58,35440.42,38514.9,38770.46,18197.7,26020.76,6807.71,1491.64,29592.82,298.81,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204501.jpg
ANTONIO JOSE AGUIAR ALBUQUERQUE,M,26/09/1983,77 dias,8 dias,7 dias,8 reuniões,4 reuniões,8 reuniões,278147.7,20904.41,48923.15,29493.45,50213.67,61247.64,8046.24,21729.25,18453.95,10715.78,7842.88,577.28,NaN,466969.47,1070478.23,20904.41,48923.15,29493.45,50213.67,61247.64,8046.24,21729.25,18453.95,10715.78,7842.88,577.28,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204549.jpg
ALEX SPINELLI MANENTE,M,22/08/1979,89 dias,3 dias,0 dias,4 reuniões,1 reuniões,4 reuniões,132011.29,15300.72,26359.99,26151.48,23508.22,16355.44,10874.7,4235.82,9077.31,5.81,141.8,0.0,NaN,407478.82999999996,1112704.43,15300.72,26359.99,26151.48,23508.22,16355.44,10874.7,4235.82,9077.31,5.81,141.8,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178972.jpg
ALEX MARCO SANTANA SOUSA,M,22/06/1972,79 dias,8 dias,5 dias,11 reuniões,5 reuniões,10 reuniões,339373.27,36828.58,39595.76,45254.75,45428.67,30562.91,32839.29,36321.0,33993.98,23336.07,15212.26,0.0,NaN,429163.0,1112649.83,36828.58,39595.76,45254.75,45428.67,30562.91,32839.29,36321.0,33993.98,23336.07,15212.26,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204571.jpg
ALEXANDRE BRITO DE FIGUEIREDO,M,09/03/1974,19 dias,0 dias,0 dias,5 reuniões,0 reuniões,4 reuniões,119950.41,NaN,NaN,NaN,NaN,NaN,NaN,38274.79,31223.84,16164.98,34286.8,0.0,NaN,159348.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,38274.79,31223.84,16164.98,34286.8,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/105534.jpgmaior.jpg
ALEXANDRE FROTA DE ANDRADE,M,14/10/1963,57 dias,33 dias,2 dias,7 reuniões,5 reuniões,0 reuniões,362514.62,47863.87,40252.01,44806.14,24966.69,42290.53,37104.55,24453.51,44820.06,21506.06,34451.2,0.0,NaN,408471.06,1086843.56,47863.87,40252.01,44806.14,24966.69,42290.53,37104.55,24453.51,44820.06,21506.06,34451.2,0.0,NaN,NaN,,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204544.jpg
ALEXANDRE LEITE DA SILVA,M,18/04/1989,87 dias,5 dias,0 dias,56 reuniões,0 reuniões,8 reuniões,345092.62,36267.67,43626.71,33452.69,51312.23,48150.79,46525.13,23552.93,23766.2,20428.05,18010.22,0.0,NaN,451133.29,947897.17,36267.67,43626.71,33452.69,51312.23,48150.79,46525.13,23552.93,23766.2,20428.05,18010.22,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160545.jpg
ALEXANDRE ROCHA SANTOS PADILHA,M,14/09/1971,90 dias,1 dias,1 dias,87 reuniões,6 reuniões,26 reuniões,283038.04,28905.73,34326.01,51157.02,37221.27,45106.22,23223.65,21479.04,9118.1,10815.94,21600.66,84.4,NaN,413570.41,1114786.73,28905.73,34326.01,51157.02,37221.27,45106.22,23223.65,21479.04,9118.1,10815.94,21600.66,84.4,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204503.jpg
FLÁVIO RODRIGUES NOGUEIRA,M,27/02/1953,91 dias,1 dias,0 dias,39 reuniões,0 reuniões,4 reuniões,392899.28,38329.27,41835.51,39604.13,37048.37,42494.03,47068.0,42082.62,36727.61,36484.39,31225.35,0.0,NaN,450689.47000000003,1106884.69,38329.27,41835.51,39604.13,37048.37,42494.03,47068.0,42082.62,36727.61,36484.39,31225.35,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/191923.jpg
ALEXANDRE AUGUSTUS SERFIOTIS,M,29/11/1975,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/178833.jpgmaior.jpg
FERNANDO BEZERRA DE SOUZA COELHO FILHO,M,28/02/1984,81 dias,5 dias,6 dias,6 reuniões,4 reuniões,39 reuniões,258865.47,32904.38,26191.67,46599.6,42640.35,22991.65,38141.86,34943.44,7902.03,1389.61,5160.88,0.0,NaN,458444.8,1087816.23,32904.38,26191.67,46599.6,42640.35,22991.65,38141.86,34943.44,7902.03,1389.61,5160.88,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/141431.jpg
FRANCISCO RODRIGUES VALE JUNIOR,M,15/03/1969,87 dias,3 dias,2 dias,25 reuniões,2 reuniões,6 reuniões,289142.86,17093.58,30616.27,50032.21,33547.1,38718.63,30008.06,31405.2,20504.95,10000.71,26688.21,527.94,NaN,398499.48,1076485.1,17093.58,30616.27,50032.21,33547.1,38718.63,30008.06,31405.2,20504.95,10000.71,26688.21,527.94,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204392.jpg
FERNANDO MONTEIRO DE ALBUQUERQUE,M,17/09/1976,87 dias,5 dias,0 dias,17 reuniões,4 reuniões,3 reuniões,301606.39,33166.59,36756.35,50815.63,46090.78,35207.06,35106.58,33522.18,12348.74,7355.49,10553.02,683.97,NaN,465628.24,1095114.7,33166.59,36756.35,50815.63,46090.78,35207.06,35106.58,33522.18,12348.74,7355.49,10553.02,683.97,NaN,33763.0,,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/92699.jpg
FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,M,29/05/1991,82 dias,10 dias,0 dias,13 reuniões,3 reuniões,10 reuniões,279896.74,39534.77,31018.4,49744.0,46765.21,50641.59,43365.67,18271.75,239.65,40.19,8.72,266.79,NaN,438279.48,938905.52,39534.77,31018.4,49744.0,46765.21,50641.59,43365.67,18271.75,239.65,40.19,8.72,266.79,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204411.jpg
FERNANDO RODOLFO TENORIO DE VASCONCELOS,M,17/11/1983,83 dias,4 dias,5 dias,17 reuniões,3 reuniões,51 reuniões,294710.86,34398.75,34442.45,46954.27,61790.5,42253.99,30175.92,26376.1,10140.69,7883.19,295.0,0.0,NaN,458444.8,1015741.66,34398.75,34442.45,46954.27,61790.5,42253.99,30175.92,26376.1,10140.69,7883.19,295.0,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204427.jpg
FLAVIANO FLÁVIO BAPTISTA DE MELO,M,17/11/1949,82 dias,10 dias,0 dias,3 reuniões,0 reuniões,1 reuniões,437655.1,34282.68,37155.36,51227.13,29713.9,79405.7,25480.53,38048.4,39592.1,55425.57,27323.73,20000.0,NaN,490957.06,1104480.65,34282.68,37155.36,51227.13,29713.9,79405.7,25480.53,38048.4,39592.1,55425.57,27323.73,20000.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/141434.jpg
FRANCO CARTAFINA GOMES,M,03/11/1986,86 dias,3 dias,3 dias,44 reuniões,4 reuniões,15 reuniões,317134.14,28065.1,33009.58,43304.17,45119.68,52088.32,34699.31,22247.15,51692.11,4820.12,2088.6,0.0,NaN,397019.81,1112857.76,28065.1,33009.58,43304.17,45119.68,52088.32,34699.31,22247.15,51692.11,4820.12,2088.6,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204510.jpg
EUGENIO JOSÉ ZULIANI,M,13/01/1976,51 dias,17 dias,24 dias,9 reuniões,17 reuniões,37 reuniões,280638.94,35715.9,40468.18,42837.22,40713.17,63995.25,18553.55,16151.75,15973.11,2755.29,3475.52,0.0,NaN,407478.83,1080042.52,35715.9,40468.18,42837.22,40713.17,63995.25,18553.55,16151.75,15973.11,2755.29,3475.52,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204527.jpg
FREDERICO BORGES DA COSTA,M,12/07/1977,83 dias,9 dias,0 dias,14 reuniões,1 reuniões,5 reuniões,284197.25,14730.3,29479.43,41701.41,55095.45,44266.74,24177.23,21336.08,23057.48,15301.98,12687.52,2363.63,NaN,411903.25,1077826.83,14730.3,29479.43,41701.41,55095.45,44266.74,24177.23,21336.08,23057.48,15301.98,12687.52,2363.63,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204494.jpg
ANTONIO RIBEIRO,M,03/03/1944,86 dias,6 dias,0 dias,30 reuniões,4 reuniões,14 reuniões,361093.35,40812.78,41699.11,53527.13,42212.73,53135.08,32573.14,21560.81,17788.85,19494.29,37332.36,957.07,NaN,462358.16,1106146.52,40812.78,41699.11,53527.13,42212.73,53135.08,32573.14,21560.81,17788.85,19494.29,37332.36,957.07,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204393.jpg
ELIÉSER GIRÃO MONTEIRO FILHO,M,08/05/1955,85 dias,4 dias,3 dias,47 reuniões,3 reuniões,6 reuniões,353477.47,37148.25,58184.62,39315.76,43316.28,45230.05,37619.01,23969.66,26317.64,11139.62,31236.58,0.0,NaN,478873.14999999997,1114542.85,37148.25,58184.62,39315.76,43316.28,45230.05,37619.01,23969.66,26317.64,11139.62,31236.58,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204473.jpg
GELSON DE AZEVEDO ALMEIDA,M,10/01/1965,88 dias,0 dias,4 dias,17 reuniões,0 reuniões,13 reuniões,267594.96,17208.87,18142.04,73589.54,23955.82,60671.3,21380.73,24088.36,10719.92,15215.86,1858.58,763.94,NaN,393359.67000000004,1112585.65,17208.87,18142.04,73589.54,23955.82,60671.3,21380.73,24088.36,10719.92,15215.86,1858.58,763.94,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/115746.jpg
GENECIAS MATEUS NORONHA,M,13/03/1963,58 dias,31 dias,3 dias,0 reuniões,0 reuniões,0 reuniões,177341.36,6912.14,17143.52,33463.86,26327.99,19477.71,14497.11,13104.39,10260.84,26690.86,9462.94,0.0,NaN,466969.47,1012113.82,6912.14,17143.52,33463.86,26327.99,19477.71,14497.11,13104.39,10260.84,26690.86,9462.94,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160669.jpg
GASTÃO DIAS VIEIRA,M,15/06/1946,25 dias,0 dias,0 dias,2 reuniões,0 reuniões,8 reuniões,121773.41,27260.11,34401.45,60108.35,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133480.35,329174.13,27260.11,34401.45,60108.35,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/74200.jpgmaior.jpg
ROBERTO SEBASTIÃO PETERNELLI JUNIOR,M,06/08/1954,89 dias,0 dias,3 dias,132 reuniões,0 reuniões,21 reuniões,204355.34,17011.69,44800.56,44569.19,22660.96,25933.02,28500.81,13443.54,4753.72,1423.58,1258.27,0.0,NaN,407768.77,730045.66,17011.69,44800.56,44569.19,22660.96,25933.02,28500.81,13443.54,4753.72,1423.58,1258.27,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204484.jpg
GERALDO RESENDE PEREIRA,M,20/04/1955,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/74374.jpgmaior.jpg
GERVÁSIO AGRIPINO MAIA,M,14/04/1975,81 dias,5 dias,6 dias,36 reuniões,5 reuniões,14 reuniões,266572.24,23330.03,37075.33,36581.92,43748.87,45588.36,26193.97,18498.45,14012.0,10194.19,11028.08,321.04,NaN,472370.66000000003,1105894.42,23330.03,37075.33,36581.92,43748.87,45588.36,26193.97,18498.45,14012.0,10194.19,11028.08,321.04,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204394.jpg
FERNANDO LÚCIO GIACOBO,M,17/12/1970,86 dias,1 dias,5 dias,13 reuniões,1 reuniões,7 reuniões,365841.43,27455.42,49074.18,58575.31,7832.83,52242.7,38497.82,8820.58,6333.82,4309.92,62608.85,50090.0,NaN,437061.74,1096371.61,27455.42,49074.18,58575.31,7832.83,52242.7,38497.82,8820.58,6333.82,4309.92,62608.85,50090.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/74383.jpg
GILLIANO FRED NASCIMENTO CUTRIM,M,26/10/1979,76 dias,5 dias,11 dias,22 reuniões,4 reuniões,27 reuniões,399839.52,46898.79,47176.96,48122.54,51226.09,58582.87,18377.58,25986.45,21934.68,12000.22,69533.34,0.0,NaN,467727.71,1115308.02,46898.79,47176.96,48122.54,51226.09,58582.87,18377.58,25986.45,21934.68,12000.22,69533.34,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204575.jpg
GILBERTO APARECIDO ABRAMO,M,06/08/1966,85 dias,2 dias,5 dias,19 reuniões,1 reuniões,6 reuniões,216901.65,18146.52,22003.33,27404.71,34209.75,32718.06,23558.03,15039.8,18280.76,12603.88,12846.34,90.47,NaN,397019.81,1077796.52,18146.52,22003.33,27404.71,34209.75,32718.06,23558.03,15039.8,18280.76,12603.88,12846.34,90.47,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204491.jpg
ENEIAS JOSÉ DOS REIS,M,05/11/1972,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/207309.jpgmaior.jpg
GILBERTO NASCIMENTO SILVA,M,09/07/1956,65 dias,27 dias,0 dias,29 reuniões,3 reuniões,9 reuniões,400488.83,42667.83,49626.23,52149.16,48827.83,41954.56,33307.84,45287.25,30344.91,25638.8,24688.09,5996.33,NaN,463310.65,1077002.9,42667.83,49626.23,52149.16,48827.83,41954.56,33307.84,45287.25,30344.91,25638.8,24688.09,5996.33,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/74270.jpg
ENIO JOSÉ VERRI,M,27/03/1961,89 dias,2 dias,1 dias,32 reuniões,0 reuniões,4 reuniões,340816.54,38190.58,37467.64,68879.63,38986.43,43960.07,29704.02,25886.97,22258.37,24182.83,11300.0,0.0,NaN,427590.45999999996,1111367.61,38190.58,37467.64,68879.63,38986.43,43960.07,29704.02,25886.97,22258.37,24182.83,11300.0,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/132504.jpg
GILSON MARQUES VIEIRA,M,12/04/1981,88 dias,0 dias,4 dias,40 reuniões,3 reuniões,7 reuniões,48544.55,3483.84,5736.09,5095.21,6494.69,11767.82,7335.78,6816.37,1383.89,3.11,427.75,0.0,NaN,438655.58,798657.16,3483.84,5736.09,5095.21,6494.69,11767.82,7335.78,6816.37,1383.89,3.11,427.75,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204365.jpg
GIOVANI BATISTA FELTES,M,10/04/1957,91 dias,0 dias,1 dias,18 reuniões,0 reuniões,4 reuniões,291956.05,32091.85,37369.29,35989.03,63623.79,29111.39,20875.74,31955.95,26391.45,5880.69,7923.74,743.13,NaN,449634.9,1095245.29,32091.85,37369.29,35989.03,63623.79,29111.39,20875.74,31955.95,26391.45,5880.69,7923.74,743.13,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178996.jpg
EMANUEL PINHEIRO DA SILVA PRIMO,M,05/01/1995,70 dias,3 dias,19 dias,11 reuniões,1 reuniões,7 reuniões,256826.54,18918.9,40897.04,43529.5,29158.03,34158.66,52895.35,15688.43,14630.6,825.9,5915.0,209.13,NaN,438563.27,1067534.67,18918.9,40897.04,43529.5,29158.03,34158.66,52895.35,15688.43,14630.6,825.9,5915.0,209.13,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/198783.jpg
GIOVANI CHERINI,M,23/06/1960,86 dias,3 dias,3 dias,40 reuniões,3 reuniões,13 reuniões,409288.03,35135.42,42357.46,49953.41,49975.7,53766.31,54876.19,39994.44,42255.35,21423.42,19343.24,207.09,NaN,464518.34,1114323.38,35135.42,42357.46,49953.41,49975.7,53766.31,54876.19,39994.44,42255.35,21423.42,19343.24,207.09,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160673.jpg
EMIDIO ALVES MADEIRA JUNIOR,M,10/03/1967,80 dias,12 dias,0 dias,16 reuniões,4 reuniões,2 reuniões,299796.22,56761.57,45061.77,39330.09,32196.96,44434.07,26760.94,20847.93,15245.77,11938.26,7218.86,0.0,NaN,406360.14999999997,1114845.39,56761.57,45061.77,39330.09,32196.96,44434.07,26760.94,20847.93,15245.77,11938.26,7218.86,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/161550.jpg
ENRICO VAN BLARCUM DE GRAAFF MISASI,M,06/08/1994,87 dias,0 dias,5 dias,43 reuniões,0 reuniões,21 reuniões,311478.65,24947.21,27020.22,42425.59,43740.7,54222.55,37817.19,41206.87,22642.88,16871.36,525.61,58.47,NaN,422362.27,1106991.7,24947.21,27020.22,42425.59,43740.7,54222.55,37817.19,41206.87,22642.88,16871.36,525.61,58.47,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204537.jpg
FABIANO GALLETTI TOLENTINO,M,25/02/1974,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/211866.jpgmaior.jpg
